2026/08/20 19:00:34 [error] 423#423: *3343 connect() failed (111: Connection refused) while connecting to upstream, client: 172.20.0.1, server: localhost, request: "GET /version HTTP/1.1", upstream: "http://172.20.0.3:4000/version", host: "localhost"
2026/08/20 19:00:34 [error] 423#423: *3343 connect() failed (111: Connection refused) while connecting to upstream, client: 172.20.0.1, server: localhost, request: "GET /version HTTP/1.1", upstream: "http://172.20.0.3:4000/version", host: "localhost"
2026/08/20 19:00:35 [error] 423#423: *3343 connect() failed (111: Connection refused) while connecting to upstream, client: 172.20.0.1, server: localhost, request: "GET /version HTTP/1.1", upstream: "http://172.20.0.3:4000/version", host: "localhost"
2026/08/20 19:00:35 [error] 423#423: *3343 connect() failed (111: Connection refused) while connecting to upstream, client: 172.20.0.1, server: localhost, request: "GET /version HTTP/1.1", upstream: "http://172.20.0.3:4000/version", host: "localhost"
2026/08/20 19:00:35 [error] 423#423: *3343 connect() failed (111: Connection refused) while connecting to upstream, client: 172.20.0.1, server: localhost, request: "GET /version HTTP/1.1", upstream: "http://172.20.0.3:4000/version", host: "localhost"
2026/08/20 19:00:36 [error] 423#423: *3343 connect() failed (111: Connection refused) while connecting to upstream, client: 172.20.0.1, server: localhost, request: "GET /version HTTP/1.1", upstream: "http://172.20.0.3:4000/version", host: "localhost"
2026/08/20 19:00:36 [error] 423#423: *3343 connect() failed (111: Connection refused) while connecting to upstream, client: 172.20.0.1, server: localhost, request: "GET /version HTTP/1.1", upstream: "http://172.20.0.3:4000/version", host: "localhost"
2026/08/20 19:00:36 [error] 423#423: *3343 connect() failed (111: Connection refused) while connecting to upstream, client: 172.20.0.1, server: localhost, request: "GET /version HTTP/1.1", upstream: "http://172.20.0.3:4000/version", host: "localhost"
2026/08/20 19:01:15 [error] 424#424: *3345 connect() failed (111: Connection refused) while connecting to upstream, client: 172.20.0.1, server: localhost, request: "GET /version HTTP/1.1", upstream: "http://172.20.0.3:4000/version", host: "localhost"
2026/08/21 13:52:25 [error] 240#240: *18 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:25 [error] 237#237: *1 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:25 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:25 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:25 [error] 241#241: *22 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:25 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:28 [error] 240#240: *18 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:28 [error] 237#237: *1 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:28 [error] 241#241: *22 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:28 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:28 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:28 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:31 [error] 240#240: *18 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:31 [error] 237#237: *1 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:31 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:31 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:31 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:34 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:34 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:34 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:37 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:37 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:37 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:40 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:40 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:40 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:43 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:43 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:43 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:47 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:47 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:47 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:50 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:50 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:50 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:53 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:53 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:53 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:56 [error] 237#237: *1 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:56 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:56 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:56 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:59 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:59 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:52:59 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:02 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:02 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:02 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:05 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:05 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:05 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:08 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:08 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:08 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:11 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:11 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:11 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:14 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:14 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:14 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:17 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:17 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:17 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:20 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:20 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:20 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:23 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:23 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:23 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:26 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:26 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:26 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:30 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:30 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:30 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:33 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:33 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:33 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:36 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:36 [error] 238#238: *14 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:36 [error] 237#237: *1 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:36 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:39 [error] 239#239: *16 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:39 [error] 237#237: *1 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:39 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:42 [error] 242#242: *20 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
2026/08/21 13:53:42 [error] 237#237: *1 connect() failed (113: No route to host) while connecting to upstream, client: 172.21.0.1, server: localhost, request: "GET /api/time HTTP/1.1", upstream: "http://172.21.0.3:3000/api/time", host: "localhost", referrer: "http://localhost/"
